invoiceno,invoicedate,customerid
556208,2011-06-09 13:51:00,14040
556214,2011-06-09 14:14:00,14913
556216,2011-06-09 14:15:00,15252
556218,2011-06-09 14:18:00,17731
556219,2011-06-09 14:19:00,17731
556222,2011-06-09 14:23:00,17522
556228,2011-06-09 14:26:00,13538
556229,2011-06-09 14:43:00,12839
556230,2011-06-09 14:45:00,17402
556231,2011-06-09 15:04:00,-1
556232,2011-06-09 15:15:00,-1
556233,2011-06-09 15:20:00,-1
556234,2011-06-09 15:27:00,17961
556235,2011-06-09 15:29:00,12778
556236,2011-06-09 15:34:00,16818
556237,2011-06-09 15:34:00,-1
556238,2011-06-09 15:35:00,13397
556239,2011-06-09 15:48:00,15712
556240,2011-06-09 15:55:00,18041
556241,2011-06-09 16:04:00,12597
556242,2011-06-09 16:06:00,-1
556243,2011-06-09 16:07:00,-1
556244,2011-06-09 16:08:00,15867
556245,2011-06-09 16:10:00,17841
556246,2011-06-09 16:16:00,16113
556247,2011-06-09 16:16:00,15058
556248,2011-06-09 16:33:00,15681
556249,2011-06-09 16:34:00,15681
556252,2011-06-09 16:44:00,16779
556253,2011-06-09 16:55:00,17652
556254,2011-06-09 16:57:00,13213
556255,2011-06-09 17:27:00,18102
556256,2011-06-09 17:37:00,14309
556257,2011-06-09 17:47:00,17576
556258,2011-06-09 17:48:00,12694
556259,2011-06-09 17:53:00,12721
556260,2011-06-09 18:02:00,-1
556261,2011-06-09 18:03:00,-1
556262,2011-06-09 18:04:00,-1
556263,2011-06-09 18:41:00,13969
556264,2011-06-09 18:42:00,16107
C556265,2011-06-09 19:24:00,16684
556266,2011-06-09 19:26:00,13900
556267,2011-06-09 19:33:00,13694
C556268,2011-06-09 19:34:00,13317
C556269,2011-06-09 19:36:00,13456
C556270,2011-06-09 19:37:00,14232
556271,2011-06-09 19:40:00,17483
C556272,2011-06-09 19:43:00,15159
C556273,2011-06-09 19:44:00,13534
C556274,2011-06-09 19:46:00,15299
C556275,2011-06-09 19:48:00,13115
C556276,2011-06-09 19:48:00,14696
C556277,2011-06-09 19:52:00,12980
C556278,2011-06-09 19:53:00,13462
556279,2011-06-09 19:55:00,14562
556280,2011-06-09 20:03:00,14584
C556281,2011-06-09 20:32:00,14040
556282,2011-06-10 08:24:00,15679
556283,2011-06-10 08:50:00,15628
556284,2011-06-10 08:54:00,17115
556285,2011-06-10 09:10:00,13686
556286,2011-06-10 09:22:00,-1
556287,2011-06-10 09:22:00,-1
556288,2011-06-10 09:23:00,13426
556289,2011-06-10 09:23:00,-1
556290,2011-06-10 09:23:00,17088
556291,2011-06-10 09:24:00,-1
556292,2011-06-10 09:24:00,-1
C556293,2011-06-10 09:30:00,13094
C556294,2011-06-10 09:34:00,15108
C556295,2011-06-10 09:37:00,13662
556296,2011-06-10 09:44:00,15114
C556297,2011-06-10 09:55:00,15609
556298,2011-06-10 10:05:00,16581
556299,2011-06-10 10:17:00,-1
556300,2011-06-10 10:18:00,-1
556301,2011-06-10 10:18:00,-1
556302,2011-06-10 10:24:00,15267
556303,2011-06-10 10:26:00,17064
556304,2011-06-10 10:29:00,12840
556305,2011-06-10 10:38:00,12643
556306,2011-06-10 10:38:00,-1
556307,2011-06-10 10:39:00,-1
556308,2011-06-10 10:43:00,-1
556309,2011-06-10 10:44:00,-1
556310,2011-06-10 10:44:00,-1
556311,2011-06-10 10:45:00,-1
556312,2011-06-10 10:46:00,-1
556313,2011-06-10 10:46:00,-1
556314,2011-06-10 10:47:00,-1
556315,2011-06-10 10:47:00,-1
556316,2011-06-10 10:48:00,-1
556317,2011-06-10 10:48:00,-1
556318,2011-06-10 10:49:00,16767
556319,2011-06-10 10:49:00,-1
556320,2011-06-10 10:50:00,-1
556321,2011-06-10 10:50:00,-1
556322,2011-06-10 10:51:00,-1
556323,2011-06-10 10:59:00,17819
C556324,2011-06-10 11:15:00,14287
556325,2011-06-10 11:20:00,17234
556326,2011-06-10 11:21:00,-1
C556327,2011-06-10 11:22:00,17659
556328,2011-06-10 11:23:00,-1
556329,2011-06-10 11:28:00,14573
556330,2011-06-10 11:29:00,17797
556341,2011-06-10 11:36:00,16614
556365,2011-06-10 11:44:00,16370
556386,2011-06-10 11:49:00,16668
556397,2011-06-10 11:52:00,16029
556408,2011-06-10 11:54:00,13533
556413,2011-06-10 12:01:00,16005
C556414,2011-06-10 12:14:00,13985
556415,2011-06-10 12:19:00,12409
556416,2011-06-10 12:19:00,15527
556417,2011-06-10 12:24:00,14543
556418,2011-06-10 12:26:00,-1
556419,2011-06-10 12:30:00,15411
556425,2011-06-10 12:51:00,14178
556426,2011-06-10 13:18:00,16729
556427,2011-06-10 13:23:00,-1
556428,2011-06-10 13:23:00,-1
556429,2011-06-10 13:23:00,-1
556430,2011-06-10 13:24:00,-1
556431,2011-06-10 13:24:00,-1
556432,2011-06-10 13:59:00,16184
556433,2011-06-10 14:01:00,-1
556434,2011-06-10 14:06:00,14895
556435,2011-06-10 14:08:00,14895
C556436,2011-06-10 14:28:00,16358
556437,2011-06-10 14:31:00,14077
556438,2011-06-10 14:36:00,-1
556439,2011-06-10 14:46:00,18061
556440,2011-06-10 14:51:00,14401
556441,2011-06-10 15:07:00,14415
556442,2011-06-10 15:22:00,15098
556443,2011-06-10 15:28:00,12712
556444,2011-06-10 15:28:00,15098
C556445,2011-06-10 15:31:00,15098
556446,2011-06-10 15:33:00,15098
556447,2011-06-10 15:37:00,15632
C556448,2011-06-10 15:39:00,15098
C556453,2011-06-10 16:33:00,14525
556454,2011-06-10 16:37:00,12947
556455,2011-06-10 16:46:00,15856
556456,2011-06-10 16:47:00,12748
C556457,2011-06-10 16:50:00,15856
C556458,2011-06-10 17:21:00,15491
556459,2011-06-10 17:25:00,-1
556460,2011-06-12 09:56:00,14276
556461,2011-06-12 10:15:00,13798
556462,2011-06-12 10:46:00,14450
556463,2011-06-12 10:47:00,12583
556464,2011-06-12 10:53:00,18281
556465,2011-06-12 11:04:00,14984
556466,2011-06-12 11:07:00,15465
556467,2011-06-12 11:17:00,13232
556468,2011-06-12 11:26:00,14878
556469,2011-06-12 11:37:00,12516
556470,2011-06-12 11:41:00,15291
556471,2011-06-12 11:47:00,16466
556472,2011-06-12 11:48:00,16633
556473,2011-06-12 12:00:00,17265
556474,2011-06-12 12:01:00,16007
556475,2011-06-12 12:03:00,18109
556476,2011-06-12 12:08:00,17175
556477,2011-06-12 12:20:00,12841
556478,2011-06-12 12:34:00,13069
556479,2011-06-12 12:50:00,16983
556480,2011-06-12 12:55:00,13617
556481,2011-06-12 13:00:00,16115
556482,2011-06-12 13:04:00,17242
556483,2011-06-12 13:12:00,14823
556484,2011-06-12 13:17:00,16938
556485,2011-06-12 13:21:00,17211
556486,2011-06-12 13:22:00,17422
556487,2011-06-12 13:51:00,17289
556488,2011-06-12 13:52:00,16018
556489,2011-06-12 13:59:00,14704
556490,2011-06-12 14:08:00,13078
556491,2011-06-12 14:15:00,16794
556492,2011-06-12 14:48:00,15939
C556493,2011-06-12 14:56:00,17802
556494,2011-06-12 14:57:00,17802
556495,2011-06-12 15:14:00,18069
556496,2011-06-12 15:20:00,14397
556497,2011-06-12 15:31:00,15271
556498,2011-06-12 15:57:00,17961
556499,2011-06-12 16:39:00,-1
556500,2011-06-13 07:58:00,13468
556501,2011-06-13 08:40:00,16700
556502,2011-06-13 08:43:00,13761
556503,2011-06-13 08:44:00,13517
556504,2011-06-13 08:47:00,13936
556505,2011-06-13 09:43:00,17381
556506,2011-06-13 09:44:00,17381
556507,2011-06-13 09:55:00,12567
556508,2011-06-13 10:10:00,16342
556509,2011-06-13 10:33:00,12708
556510,2011-06-13 10:36:00,14911
C556511,2011-06-13 10:42:00,16525
556512,2011-06-13 10:44:00,14688
556513,2011-06-13 10:45:00,-1
556514,2011-06-13 10:45:00,-1
556515,2011-06-13 10:45:00,-1
556516,2011-06-13 10:46:00,-1
556517,2011-06-13 10:52:00,12481
C556518,2011-06-13 10:53:00,16794
556519,2011-06-13 10:54:00,16794
556520,2011-06-13 11:10:00,14177
556521,2011-06-13 11:15:00,14573
C556522,2011-06-13 11:21:00,16938
556523,2011-06-13 11:24:00,16938
556526,2011-06-13 11:33:00,12732
556527,2011-06-13 11:33:00,16205
556528,2011-06-13 11:36:00,13269
556529,2011-06-13 11:41:00,12714
C556530,2011-06-13 11:42:00,18109
556531,2011-06-13 11:49:00,15491
C556532,2011-06-13 11:53:00,13856
556533,2011-06-13 12:05:00,15625
556534,2011-06-13 12:19:00,15036
C556535,2011-06-13 12:23:00,17169
556536,2011-06-13 12:36:00,17795
556537,2011-06-13 12:38:00,17725
556538,2011-06-13 12:42:00,15845
556539,2011-06-13 12:44:00,13589
556540,2011-06-13 12:51:00,13552
556541,2011-06-13 12:52:00,13552
556542,2011-06-13 12:52:00,14719
556571,2011-06-13 13:13:00,13018
556572,2011-06-13 13:25:00,15311
556573,2011-06-13 13:32:00,14667
556574,2011-06-13 13:41:00,16209
556575,2011-06-13 13:44:00,17027
556576,2011-06-13 13:55:00,14606
556577,2011-06-13 14:12:00,17579
556578,2011-06-13 14:13:00,12472
556579,2011-06-13 14:16:00,15069
556580,2011-06-13 14:20:00,17719
556596,2011-06-13 14:29:00,17349
556625,2011-06-13 14:49:00,-1
556629,2011-06-13 14:55:00,14841
556630,2011-06-13 14:59:00,13999
556631,2011-06-13 14:59:00,13080
556632,2011-06-13 15:09:00,16987
C556633,2011-06-13 15:10:00,17696
C556634,2011-06-13 15:22:00,17675
C556635,2011-06-13 15:25:00,13505
556636,2011-06-13 15:30:00,-1
C556637,2011-06-13 15:32:00,15382
C556638,2011-06-13 15:35:00,14231
C556639,2011-06-13 15:37:00,13856
556641,2011-06-13 15:44:00,13663
C556640,2011-06-13 15:44:00,13148
556642,2011-06-13 15:47:00,17236
C556643,2011-06-13 15:48:00,17841
C556644,2011-06-13 16:06:00,17115
C556645,2011-06-13 16:08:00,13771
C556646,2011-06-13 16:10:00,18221
C556647,2011-06-13 16:14:00,13012
C556648,2011-06-13 16:15:00,16038
C556649,2011-06-13 16:15:00,15238
C556656,2011-06-13 16:21:00,13148
556667,2011-06-13 16:25:00,15838
C556668,2011-06-13 16:26:00,15827
C556669,2011-06-13 16:28:00,16133
556670,2011-06-13 16:29:00,15838
556671,2011-06-13 16:33:00,17841
556672,2011-06-13 17:08:00,13742
C556673,2011-06-13 17:08:00,16949
C556675,2011-06-13 17:13:00,16013
C556676,2011-06-13 17:18:00,13397
C556677,2011-06-13 17:19:00,15643
C556678,2011-06-13 17:21:00,13658
556679,2011-06-13 17:36:00,-1
556680,2011-06-14 08:03:00,13971
556681,2011-06-14 09:41:00,12826
556682,2011-06-14 09:42:00,15358
556683,2011-06-14 09:43:00,15358
556684,2011-06-14 09:57:00,12901
556685,2011-06-14 10:00:00,14503
556687,2011-06-14 10:36:00,-1
556690,2011-06-14 10:37:00,-1
556691,2011-06-14 10:37:00,-1
556714,2011-06-14 10:49:00,14680
556718,2011-06-14 11:02:00,16013
556719,2011-06-14 11:21:00,17428
556720,2011-06-14 11:22:00,17428
556721,2011-06-14 11:23:00,15218
556722,2011-06-14 11:23:00,17428
556723,2011-06-14 11:25:00,18102
556724,2011-06-14 11:26:00,16745
556725,2011-06-14 11:28:00,18102
556726,2011-06-14 11:31:00,18102
556727,2011-06-14 11:33:00,17675
556728,2011-06-14 11:36:00,15719
C556729,2011-06-14 11:37:00,13319
556730,2011-06-14 11:40:00,-1
556731,2011-06-14 11:41:00,18283
556732,2011-06-14 11:47:00,15039
556733,2011-06-14 11:53:00,16919
556734,2011-06-14 12:00:00,13476
C556735,2011-06-14 12:01:00,14527
556740,2011-06-14 12:06:00,17346
556746,2011-06-14 12:08:00,17644
556751,2011-06-14 12:09:00,15251
556767,2011-06-14 12:17:00,18073
556768,2011-06-14 12:21:00,17243
556776,2011-06-14 12:24:00,14730
556777,2011-06-14 12:31:00,14426
556778,2011-06-14 12:41:00,16712
556779,2011-06-14 12:45:00,16774
556780,2011-06-14 12:46:00,14524
556781,2011-06-14 12:47:00,13384
556782,2011-06-14 13:04:00,14871
556783,2011-06-14 13:15:00,13408
556784,2011-06-14 13:15:00,14461
556785,2011-06-14 13:17:00,13408
556786,2011-06-14 13:18:00,13408
C556787,2011-06-14 13:26:00,16745
556788,2011-06-14 13:40:00,15129
556789,2011-06-14 13:40:00,15129
556790,2011-06-14 13:48:00,15656
556791,2011-06-14 13:51:00,16928
556792,2011-06-14 13:52:00,17043
C556793,2011-06-14 13:54:00,12818
556794,2011-06-14 14:06:00,13720
556795,2011-06-14 14:29:00,15912
C556796,2011-06-14 14:40:00,16013
556797,2011-06-14 14:49:00,17101
556803,2011-06-14 14:57:00,-1
556804,2011-06-14 15:14:00,15125
556805,2011-06-14 15:15:00,15125
556806,2011-06-14 15:16:00,15125
C556807,2011-06-14 15:43:00,-1
556808,2011-06-14 15:45:00,17749
556809,2011-06-14 16:48:00,17179
556810,2011-06-14 16:50:00,-1
556811,2011-06-14 16:52:00,14997
556812,2011-06-14 17:25:00,-1
556813,2011-06-14 17:28:00,-1
556814,2011-06-15 08:34:00,14852
556815,2011-06-15 08:36:00,14852
556816,2011-06-15 09:01:00,12437
556817,2011-06-15 09:33:00,14609
C556818,2011-06-15 10:01:00,17284
556819,2011-06-15 10:21:00,12682
556820,2011-06-15 10:22:00,12682
556821,2011-06-15 10:22:00,-1
556822,2011-06-15 10:22:00,17155
556823,2011-06-15 10:24:00,-1
556824,2011-06-15 10:24:00,-1
556825,2011-06-15 10:24:00,-1
556826,2011-06-15 10:25:00,-1
556827,2011-06-15 10:29:00,15134
556828,2011-06-15 10:39:00,17284
556829,2011-06-15 10:51:00,12809
556830,2011-06-15 11:01:00,15874
556831,2011-06-15 11:27:00,13631
556842,2011-06-15 11:29:00,13631
556845,2011-06-15 11:30:00,17511
C556869,2011-06-15 11:46:00,13199
C556870,2011-06-15 11:47:00,-1
C556874,2011-06-15 11:49:00,-1
C556875,2011-06-15 11:51:00,-1
556876,2011-06-15 11:56:00,16241
C556877,2011-06-15 12:00:00,15498
556878,2011-06-15 12:01:00,15574
556879,2011-06-15 12:07:00,16461
C556880,2011-06-15 12:12:00,18073
556881,2011-06-15 12:15:00,17389
556882,2011-06-15 12:21:00,14395
556883,2011-06-15 12:24:00,13343
556884,2011-06-15 12:27:00,-1
556885,2011-06-15 12:32:00,18073
556886,2011-06-15 12:34:00,12624
556887,2011-06-15 12:36:00,14606
C556888,2011-06-15 12:37:00,15005
556889,2011-06-15 12:39:00,16644
556890,2011-06-15 12:48:00,17581
556891,2011-06-15 12:48:00,17581
556892,2011-06-15 12:50:00,17581
C556896,2011-06-15 12:51:00,12843
556903,2011-06-15 12:55:00,14527
C556904,2011-06-15 12:56:00,14527
556905,2011-06-15 13:05:00,16904
556906,2011-06-15 13:07:00,12843
556907,2011-06-15 13:21:00,-1
556908,2011-06-15 13:23:00,18165
556909,2011-06-15 13:23:00,17536
556910,2011-06-15 13:25:00,12748
C556911,2011-06-15 13:25:00,17511
556912,2011-06-15 13:26:00,15005
556913,2011-06-15 13:26:00,16523
556914,2011-06-15 13:34:00,12877
556915,2011-06-15 13:35:00,15036
556916,2011-06-15 13:35:00,16898
556917,2011-06-15 13:37:00,12415
556918,2011-06-15 13:37:00,12415
C556919,2011-06-15 13:46:00,17511
C556920,2011-06-15 13:49:00,13047
556921,2011-06-15 13:50:00,16038
556922,2011-06-15 13:56:00,12748
C556923,2011-06-15 14:03:00,15400
556924,2011-06-15 14:14:00,-1
C556925,2011-06-15 14:23:00,16013
556926,2011-06-15 14:26:00,16324
556927,2011-06-15 14:47:00,14156
556928,2011-06-15 14:48:00,14156
556929,2011-06-15 15:12:00,15611
C556930,2011-06-15 15:28:00,15625
556931,2011-06-15 15:35:00,15864
556932,2011-06-15 15:41:00,-1
556933,2011-06-15 15:42:00,-1
556934,2011-06-15 15:43:00,-1
556935,2011-06-15 15:57:00,17651
556936,2011-06-15 16:04:00,-1
556937,2011-06-15 16:05:00,17716
C556938,2011-06-15 16:15:00,15625
556939,2011-06-15 16:34:00,-1
556942,2011-06-15 16:42:00,14222
556943,2011-06-15 16:54:00,-1
556944,2011-06-15 16:54:00,-1
556945,2011-06-15 16:55:00,-1
556946,2011-06-15 16:55:00,-1
556947,2011-06-15 16:55:00,-1
556948,2011-06-15 16:56:00,-1
556949,2011-06-15 16:56:00,-1
556950,2011-06-15 16:56:00,-1
556951,2011-06-15 16:57:00,-1
556952,2011-06-15 16:57:00,-1
556953,2011-06-16 08:16:00,14911
556954,2011-06-16 08:38:00,15585
556955,2011-06-16 09:04:00,-1
556956,2011-06-16 09:04:00,13694
C556957,2011-06-16 09:04:00,12705
556958,2011-06-16 09:15:00,17490
556959,2011-06-16 09:17:00,16739
556960,2011-06-16 09:28:00,14844
556961,2011-06-16 09:34:00,16276
556962,2011-06-16 09:40:00,-1
556963,2011-06-16 09:40:00,-1
556964,2011-06-16 09:46:00,16145
556965,2011-06-16 09:49:00,15129
C556966,2011-06-16 09:55:00,13523
556967,2011-06-16 10:04:00,17193
556968,2011-06-16 10:09:00,12980
556969,2011-06-16 10:11:00,16257
556970,2011-06-16 10:18:00,13082
556971,2011-06-16 10:19:00,13082
556972,2011-06-16 10:23:00,17193
556977,2011-06-16 10:42:00,17446
556998,2011-06-16 10:48:00,16672
557002,2011-06-16 10:49:00,16672
C557004,2011-06-16 11:16:00,16729
557005,2011-06-16 11:24:00,13700
557006,2011-06-16 11:29:00,14282
557007,2011-06-16 11:30:00,12484
557008,2011-06-16 11:38:00,16729
557009,2011-06-16 11:38:00,14321
557010,2011-06-16 11:48:00,14289
557011,2011-06-16 11:50:00,16279
557012,2011-06-16 11:51:00,18241
557013,2011-06-16 12:05:00,15044
557014,2011-06-16 12:10:00,12971
557015,2011-06-16 12:11:00,14735
557016,2011-06-16 12:29:00,16942
557017,2011-06-16 12:29:00,13199
557018,2011-06-16 12:36:00,14285
557019,2011-06-16 12:45:00,15907
557020,2011-06-16 12:51:00,13246
557021,2011-06-16 12:55:00,17642
C557022,2011-06-16 12:56:00,16942
557023,2011-06-16 13:04:00,16225
557024,2011-06-16 13:05:00,-1
557025,2011-06-16 13:09:00,-1
557026,2011-06-16 13:14:00,16571
557027,2011-06-16 13:24:00,12816
557028,2011-06-16 13:25:00,-1
557029,2011-06-16 13:29:00,-1
557030,2011-06-16 13:30:00,-1
557031,2011-06-16 13:31:00,-1
557032,2011-06-16 13:46:00,16011
557033,2011-06-16 13:48:00,13826
557034,2011-06-16 13:50:00,13627
557035,2011-06-16 13:52:00,-1
557036,2011-06-16 13:53:00,-1
C557037,2011-06-16 13:56:00,16814
557038,2011-06-16 13:57:00,14037
557039,2011-06-16 13:57:00,16814
557040,2011-06-16 14:22:00,14243
557041,2011-06-16 14:24:00,13575
557042,2011-06-16 14:26:00,13004
C557043,2011-06-16 14:33:00,14245
C557047,2011-06-16 14:36:00,13488
C557054,2011-06-16 14:43:00,17828
557055,2011-06-16 14:45:00,12621
557056,2011-06-16 14:46:00,12621
557057,2011-06-16 14:46:00,16843
557058,2011-06-16 14:47:00,16843
C557059,2011-06-16 14:51:00,16672
C557060,2011-06-16 14:54:00,17725
C557061,2011-06-16 14:55:00,14895
C557062,2011-06-16 14:56:00,13213
557063,2011-06-16 15:01:00,17368
557064,2011-06-16 15:07:00,13263
557065,2011-06-16 15:08:00,17157
557066,2011-06-16 15:10:00,17463
557067,2011-06-16 15:12:00,13098
557068,2011-06-16 15:17:00,13263
557069,2011-06-16 15:22:00,12562
557070,2011-06-16 15:28:00,14755
557089,2011-06-16 15:36:00,13576
557092,2011-06-16 15:39:00,12908
557100,2011-06-16 15:47:00,16027
557103,2011-06-16 15:49:00,16852
557108,2011-06-16 15:58:00,-1
557109,2011-06-16 16:06:00,15694
557110,2011-06-16 16:26:00,17865
C557111,2011-06-16 16:27:00,17865
557112,2011-06-16 16:31:00,-1
557113,2011-06-16 16:39:00,16266
557114,2011-06-16 16:43:00,13951
557115,2011-06-16 16:47:00,14107
557116,2011-06-16 16:57:00,15219
557117,2011-06-16 17:04:00,14849
557118,2011-06-16 17:05:00,14849
557119,2011-06-16 17:08:00,17416
557120,2011-06-16 17:12:00,15669
557121,2011-06-16 17:35:00,14062
557122,2011-06-16 17:37:00,16558
557123,2011-06-16 17:56:00,15555
557124,2011-06-16 18:19:00,16359
557125,2011-06-16 18:40:00,17450
557126,2011-06-16 19:21:00,18168
557127,2011-06-16 19:40:00,15014
557128,2011-06-16 19:49:00,14765
557129,2011-06-16 19:59:00,17841
557130,2011-06-17 08:09:00,14005
557131,2011-06-17 08:52:00,13456
557132,2011-06-17 08:57:00,13107
557133,2011-06-17 09:11:00,17306
557134,2011-06-17 09:12:00,17306
557135,2011-06-17 09:12:00,17306
557136,2011-06-17 09:23:00,14911
557137,2011-06-17 09:32:00,-1
557138,2011-06-17 09:33:00,-1
557139,2011-06-17 09:34:00,-1
557140,2011-06-17 09:52:00,-1
557141,2011-06-17 09:54:00,16779
C557142,2011-06-17 10:06:00,12678
557143,2011-06-17 10:12:00,13090
557144,2011-06-17 10:17:00,13113
557145,2011-06-17 10:43:00,17139
557146,2011-06-17 10:44:00,17139
557147,2011-06-17 10:51:00,12408
C557148,2011-06-17 10:52:00,13735
557149,2011-06-17 11:01:00,17961
557150,2011-06-17 11:02:00,15555
557151,2011-06-17 11:04:00,-1
557152,2011-06-17 11:06:00,15296
557153,2011-06-17 11:07:00,13735
C557154,2011-06-17 11:07:00,15296
C557165,2011-06-17 11:10:00,15238
C557175,2011-06-17 11:13:00,16170
557208,2011-06-17 11:38:00,16172
557210,2011-06-17 11:49:00,18118
557211,2011-06-17 11:49:00,15513
557212,2011-06-17 12:06:00,12901
557213,2011-06-17 12:16:00,15021
557214,2011-06-17 12:20:00,17677
557215,2011-06-17 12:22:00,17677
557216,2011-06-17 12:23:00,17677
557217,2011-06-17 12:30:00,17426
557218,2011-06-17 12:31:00,17426
557219,2011-06-17 12:39:00,14776
557220,2011-06-17 12:40:00,14776
557221,2011-06-17 13:01:00,16869
557222,2011-06-17 13:14:00,14936
557223,2011-06-17 13:17:00,13647
C557224,2011-06-17 13:22:00,15311
557225,2011-06-17 13:37:00,15311
557226,2011-06-17 13:39:00,15805
557227,2011-06-17 13:40:00,15805
557228,2011-06-17 13:42:00,15805
557229,2011-06-17 13:45:00,-1
557230,2011-06-17 13:57:00,15181
557231,2011-06-17 14:09:00,-1
557232,2011-06-17 14:28:00,12463
557233,2011-06-17 14:44:00,15356
557235,2011-06-17 14:45:00,17204
557237,2011-06-17 14:46:00,17204
557247,2011-06-17 15:09:00,12731
557248,2011-06-17 15:22:00,14491
C557249,2011-06-17 15:34:00,16817
557250,2011-06-17 15:59:00,12748
557251,2011-06-17 16:07:00,14085
557252,2011-06-17 16:23:00,17961
557253,2011-06-17 16:30:00,-1
557254,2011-06-17 17:30:00,-1
557255,2011-06-19 10:11:00,17616
557256,2011-06-19 10:20:00,17282
557257,2011-06-19 10:34:00,14051
557258,2011-06-19 10:35:00,12951
557259,2011-06-19 10:38:00,15909
557260,2011-06-19 10:39:00,17932
557261,2011-06-19 10:53:00,13005
557262,2011-06-19 10:55:00,16923
557263,2011-06-19 11:08:00,14646
557264,2011-06-19 11:09:00,13618
557265,2011-06-19 11:10:00,13097
557266,2011-06-19 11:14:00,14878
557267,2011-06-19 11:23:00,16805
557268,2011-06-19 11:26:00,13097
C557269,2011-06-19 11:27:00,13097
557270,2011-06-19 11:36:00,14162
557271,2011-06-19 11:41:00,17769
557272,2011-06-19 11:42:00,17368
557273,2011-06-19 11:44:00,16050
557274,2011-06-19 11:44:00,14004
557275,2011-06-19 11:45:00,15544
557276,2011-06-19 12:05:00,16931
557277,2011-06-19 12:06:00,16484
557278,2011-06-19 12:08:00,13089
557279,2011-06-19 12:10:00,18077
557280,2011-06-19 12:19:00,16701
557281,2011-06-19 12:23:00,13632
C557282,2011-06-19 12:25:00,13632
557283,2011-06-19 12:26:00,16813
557284,2011-06-19 12:29:00,17377
557285,2011-06-19 12:31:00,15046
557286,2011-06-19 12:36:00,17879
557287,2011-06-19 12:47:00,18109
C557288,2011-06-19 12:48:00,18109
557289,2011-06-19 12:58:00,16880
557290,2011-06-19 13:01:00,16880
557291,2011-06-19 13:01:00,18230
557292,2011-06-19 13:06:00,17562
557293,2011-06-19 13:26:00,16326
557294,2011-06-19 13:28:00,13629
557295,2011-06-19 13:37:00,12724
557296,2011-06-19 13:51:00,15334
557297,2011-06-19 13:54:00,12421
557298,2011-06-19 13:55:00,17519
